matchup_id,player_a,player_b,model,result
5425,Kevin McHale,Artis Gilmore,llama3.1:8b,Kevin McHale
5426,Kevin McHale,Sidney Moncrief,llama3.1:8b,Kevin McHale
5427,Kevin McHale,Jack Sikma,llama3.1:8b,Kevin McHale
5428,Kevin McHale,World B. Free,llama3.1:8b,Kevin McHale
5429,Kevin McHale,Connie Hawkins,llama3.1:8b,Kevin McHale
5430,Kevin McHale,Spencer Haywood,llama3.1:8b,Kevin McHale
5431,Kevin McHale,Marques Johnson,llama3.1:8b,Kevin McHale
5432,Kevin McHale,Tom Heinsohn,llama3.1:8b,Kevin McHale
5433,Kevin McHale,Gail Goodrich,llama3.1:8b,Kevin McHale
5434,Kevin McHale,Paul Westphal,llama3.1:8b,Kevin McHale
5435,Kevin McHale,Marc Gasol,llama3.1:8b,Marc Gasol
5436,Kevin McHale,Al Horford,llama3.1:8b,Kevin McHale
5437,Kevin McHale,Kyle Lowry,llama3.1:8b,Kevin McHale
5438,Kevin McHale,John Wall,llama3.1:8b,Kevin McHale
5439,Kevin McHale,Gilbert Arenas,llama3.1:8b,Kevin McHale
5440,Kevin McHale,Baron Davis,llama3.1:8b,Kevin McHale
5441,Kevin McHale,Amar'e Stoudemire,llama3.1:8b,Amar'e Stoudemire
5442,Kevin McHale,Shawn Marion,llama3.1:8b,Kevin McHale
5443,Kevin McHale,Lamar Odom,llama3.1:8b,Lamar Odom
5444,Kevin McHale,Andre Iguodala,llama3.1:8b,Andre Iguodala
5445,George Mikan,Reggie Miller,llama3.1:8b,George Mikan
5446,George Mikan,Earl Monroe,llama3.1:8b,Earl Monroe
5447,George Mikan,Steve Nash,llama3.1:8b,Steve Nash
5448,George Mikan,Dirk Nowitzki,llama3.1:8b,Dirk Nowitzki
5449,George Mikan,Hakeem Olajuwon,llama3.1:8b,Hakeem Olajuwon
5450,George Mikan,Shaquille O'Neal,llama3.1:8b,Shaquille O'Neal
5451,George Mikan,Robert Parish,llama3.1:8b,George Mikan
5452,George Mikan,Chris Paul,llama3.1:8b,George Mikan
5453,George Mikan,Gary Payton,llama3.1:8b,Gary Payton
5454,George Mikan,Bob Pettit,llama3.1:8b,Bob Pettit
5455,George Mikan,Paul Pierce,llama3.1:8b,Paul Pierce
5456,George Mikan,Scottie Pippen,llama3.1:8b,Scottie Pippen
5457,George Mikan,Willis Reed,llama3.1:8b,George Mikan
5458,George Mikan,Oscar Robertson,llama3.1:8b,Oscar Robertson
5459,George Mikan,David Robinson,llama3.1:8b,David Robinson
5460,George Mikan,Dennis Rodman,llama3.1:8b,George Mikan
5461,George Mikan,Bill Russell,llama3.1:8b,Bill Russell
5462,George Mikan,Dolph Schayes,llama3.1:8b,George Mikan
5463,George Mikan,Bill Sharman,llama3.1:8b,George Mikan
5464,George Mikan,John Stockton,llama3.1:8b,John Stockton
5465,George Mikan,Isiah Thomas,llama3.1:8b,George Mikan
5466,George Mikan,Nate Thurmond,llama3.1:8b,Nate Thurmond
5467,George Mikan,Wes Unseld,llama3.1:8b,George Mikan
5468,George Mikan,Dwyane Wade,llama3.1:8b,Dwyane Wade
5469,George Mikan,Bill Walton,llama3.1:8b,George Mikan
5470,George Mikan,Jerry West,llama3.1:8b,Jerry West
5471,George Mikan,Russell Westbrook,llama3.1:8b,George Mikan
5472,George Mikan,Lenny Wilkens,llama3.1:8b,George Mikan
5473,George Mikan,Dominique Wilkins,llama3.1:8b,Dominique Wilkins
5474,George Mikan,James Worthy,llama3.1:8b,James Worthy
5475,George Mikan,Chris Bosh,llama3.1:8b,George Mikan
5476,George Mikan,Dwight Howard,llama3.1:8b,George Mikan
5477,George Mikan,Yao Ming,llama3.1:8b,George Mikan
5478,George Mikan,Tracy McGrady,llama3.1:8b,George Mikan
5479,George Mikan,Vince Carter,llama3.1:8b,Vince Carter
5480,George Mikan,Alonzo Mourning,llama3.1:8b,Alonzo Mourning
5481,George Mikan,Dikembe Mutombo,llama3.1:8b,George Mikan
5482,George Mikan,Grant Hill,llama3.1:8b,George Mikan
5483,George Mikan,LaMarcus Aldridge,llama3.1:8b,George Mikan
5484,George Mikan,Alex English,llama3.1:8b,George Mikan
5485,George Mikan,Adrian Dantley,llama3.1:8b,George Mikan
5486,George Mikan,Bob Lanier,llama3.1:8b,George Mikan
5487,George Mikan,Bernard King,llama3.1:8b,George Mikan
5488,George Mikan,Tony Parker,llama3.1:8b,George Mikan
5489,George Mikan,Manu Ginobili,llama3.1:8b,Manu Ginobili
5490,George Mikan,Pau Gasol,llama3.1:8b,Pau Gasol
5491,George Mikan,Ben Wallace,llama3.1:8b,George Mikan
5492,George Mikan,Chauncey Billups,llama3.1:8b,George Mikan
5493,George Mikan,Dennis Johnson,llama3.1:8b,Dennis Johnson
5494,George Mikan,Joe Dumars,llama3.1:8b,Joe Dumars
5495,George Mikan,Penny Hardaway,llama3.1:8b,Penny Hardaway
5496,George Mikan,Tim Hardaway,llama3.1:8b,Tim Hardaway
5497,George Mikan,Mitch Richmond,llama3.1:8b,George Mikan
5498,George Mikan,Chris Mullin,llama3.1:8b,George Mikan
5499,George Mikan,Chris Webber,llama3.1:8b,Chris Webber
5500,George Mikan,Shawn Kemp,llama3.1:8b,George Mikan
5501,George Mikan,Rasheed Wallace,llama3.1:8b,George Mikan
5502,George Mikan,Nikola Jokic,llama3.1:8b,Nikola Jokic
5503,George Mikan,Luka Doncic,llama3.1:8b,Luka Doncic
5504,George Mikan,Joel Embiid,llama3.1:8b,Joel Embiid
5505,George Mikan,Jayson Tatum,llama3.1:8b,Jayson Tatum
5506,George Mikan,Jimmy Butler,llama3.1:8b,Jimmy Butler
5507,George Mikan,Kyrie Irving,llama3.1:8b,George Mikan
5508,George Mikan,Devin Booker,llama3.1:8b,George Mikan
5509,George Mikan,Ja Morant,llama3.1:8b,George Mikan
5510,George Mikan,Shai Gilgeous-Alexander,llama3.1:8b,George Mikan
5511,George Mikan,Trae Young,llama3.1:8b,George Mikan
5512,George Mikan,Donovan Mitchell,llama3.1:8b,Donovan Mitchell
5513,George Mikan,Anthony Edwards,llama3.1:8b,George Mikan
5514,George Mikan,DeMar DeRozan,llama3.1:8b,George Mikan
5515,George Mikan,Klay Thompson,llama3.1:8b,George Mikan
5516,George Mikan,Draymond Green,llama3.1:8b,Draymond Green
5517,George Mikan,Rudy Gobert,llama3.1:8b,Rudy Gobert
5518,George Mikan,Bam Adebayo,llama3.1:8b,Bam Adebayo
5519,George Mikan,Pascal Siakam,llama3.1:8b,Pascal Siakam
5520,George Mikan,Jrue Holiday,llama3.1:8b,George Mikan
5521,George Mikan,Jaylen Brown,llama3.1:8b,George Mikan
5522,George Mikan,Paul George,llama3.1:8b,Paul George
5523,George Mikan,Artis Gilmore,llama3.1:8b,George Mikan
5524,George Mikan,Sidney Moncrief,llama3.1:8b,Sidney Moncrief
5525,George Mikan,Jack Sikma,llama3.1:8b,George Mikan
5526,George Mikan,World B. Free,llama3.1:8b,George Mikan
5527,George Mikan,Connie Hawkins,llama3.1:8b,George Mikan
5528,George Mikan,Spencer Haywood,llama3.1:8b,George Mikan
5529,George Mikan,Marques Johnson,llama3.1:8b,George Mikan
5530,George Mikan,Tom Heinsohn,llama3.1:8b,George Mikan
5531,George Mikan,Gail Goodrich,llama3.1:8b,George Mikan
5532,George Mikan,Paul Westphal,llama3.1:8b,George Mikan
5533,George Mikan,Marc Gasol,llama3.1:8b,George Mikan
5534,George Mikan,Al Horford,llama3.1:8b,George Mikan
5535,George Mikan,Kyle Lowry,llama3.1:8b,George Mikan
5536,George Mikan,John Wall,llama3.1:8b,George Mikan
5537,George Mikan,Gilbert Arenas,llama3.1:8b,George Mikan
5538,George Mikan,Baron Davis,llama3.1:8b,George Mikan
5539,George Mikan,Amar'e Stoudemire,llama3.1:8b,George Mikan
5540,George Mikan,Shawn Marion,llama3.1:8b,George Mikan
5541,George Mikan,Lamar Odom,llama3.1:8b,Lamar Odom
5542,George Mikan,Andre Iguodala,llama3.1:8b,George Mikan
5543,Reggie Miller,Earl Monroe,llama3.1:8b,Earl Monroe
5544,Reggie Miller,Steve Nash,llama3.1:8b,Reggie Miller
5545,Reggie Miller,Dirk Nowitzki,llama3.1:8b,Dirk Nowitzki
5546,Reggie Miller,Hakeem Olajuwon,llama3.1:8b,Hakeem Olajuwon
5547,Reggie Miller,Shaquille O'Neal,llama3.1:8b,Reggie Miller
5548,Reggie Miller,Robert Parish,llama3.1:8b,Reggie Miller
5549,Reggie Miller,Chris Paul,llama3.1:8b,Reggie Miller
5550,Reggie Miller,Gary Payton,llama3.1:8b,Reggie Miller
5551,Reggie Miller,Bob Pettit,llama3.1:8b,Bob Pettit
5552,Reggie Miller,Paul Pierce,llama3.1:8b,Reggie Miller
5553,Reggie Miller,Scottie Pippen,llama3.1:8b,Reggie Miller
5554,Reggie Miller,Willis Reed,llama3.1:8b,Reggie Miller
5555,Reggie Miller,Oscar Robertson,llama3.1:8b,Oscar Robertson
5556,Reggie Miller,David Robinson,llama3.1:8b,David Robinson
5557,Reggie Miller,Dennis Rodman,llama3.1:8b,Reggie Miller
5558,Reggie Miller,Bill Russell,llama3.1:8b,Bill Russell
5559,Reggie Miller,Dolph Schayes,llama3.1:8b,Reggie Miller
5560,Reggie Miller,Bill Sharman,llama3.1:8b,Reggie Miller
5561,Reggie Miller,John Stockton,llama3.1:8b,John Stockton
5562,Reggie Miller,Isiah Thomas,llama3.1:8b,Reggie Miller
5563,Reggie Miller,Nate Thurmond,llama3.1:8b,Reggie Miller
5564,Reggie Miller,Wes Unseld,llama3.1:8b,Reggie Miller
5565,Reggie Miller,Dwyane Wade,llama3.1:8b,Dwyane Wade
5566,Reggie Miller,Bill Walton,llama3.1:8b,Reggie Miller
5567,Reggie Miller,Jerry West,llama3.1:8b,Jerry West
5568,Reggie Miller,Russell Westbrook,llama3.1:8b,Russell Westbrook
5569,Reggie Miller,Lenny Wilkens,llama3.1:8b,Reggie Miller
5570,Reggie Miller,Dominique Wilkins,llama3.1:8b,Reggie Miller
5571,Reggie Miller,James Worthy,llama3.1:8b,Reggie Miller
5572,Reggie Miller,Chris Bosh,llama3.1:8b,Reggie Miller
5573,Reggie Miller,Dwight Howard,llama3.1:8b,Reggie Miller
5574,Reggie Miller,Yao Ming,llama3.1:8b,Reggie Miller
5575,Reggie Miller,Tracy McGrady,llama3.1:8b,Reggie Miller
5576,Reggie Miller,Vince Carter,llama3.1:8b,Reggie Miller
5577,Reggie Miller,Alonzo Mourning,llama3.1:8b,Reggie Miller
5578,Reggie Miller,Dikembe Mutombo,llama3.1:8b,Reggie Miller
5579,Reggie Miller,Grant Hill,llama3.1:8b,Reggie Miller
5580,Reggie Miller,LaMarcus Aldridge,llama3.1:8b,Reggie Miller
5581,Reggie Miller,Alex English,llama3.1:8b,Reggie Miller
5582,Reggie Miller,Adrian Dantley,llama3.1:8b,Reggie Miller
5583,Reggie Miller,Bob Lanier,llama3.1:8b,Reggie Miller
5584,Reggie Miller,Bernard King,llama3.1:8b,Reggie Miller
5585,Reggie Miller,Tony Parker,llama3.1:8b,Reggie Miller
5586,Reggie Miller,Manu Ginobili,llama3.1:8b,Reggie Miller
5587,Reggie Miller,Pau Gasol,llama3.1:8b,Reggie Miller
5588,Reggie Miller,Ben Wallace,llama3.1:8b,Reggie Miller
5589,Reggie Miller,Chauncey Billups,llama3.1:8b,Reggie Miller
5590,Reggie Miller,Dennis Johnson,llama3.1:8b,Reggie Miller
5591,Reggie Miller,Joe Dumars,llama3.1:8b,Reggie Miller
5592,Reggie Miller,Penny Hardaway,llama3.1:8b,Reggie Miller
5593,Reggie Miller,Tim Hardaway,llama3.1:8b,Reggie Miller
5594,Reggie Miller,Mitch Richmond,llama3.1:8b,Reggie Miller
5595,Reggie Miller,Chris Mullin,llama3.1:8b,Reggie Miller
5596,Reggie Miller,Chris Webber,llama3.1:8b,Reggie Miller
5597,Reggie Miller,Shawn Kemp,llama3.1:8b,Reggie Miller
5598,Reggie Miller,Rasheed Wallace,llama3.1:8b,Reggie Miller
5599,Reggie Miller,Nikola Jokic,llama3.1:8b,Nikola Jokic
5600,Reggie Miller,Luka Doncic,llama3.1:8b,Luka Doncic
5601,Reggie Miller,Joel Embiid,llama3.1:8b,Joel Embiid
5602,Reggie Miller,Jayson Tatum,llama3.1:8b,Reggie Miller
5603,Reggie Miller,Jimmy Butler,llama3.1:8b,Jimmy Butler
5604,Reggie Miller,Kyrie Irving,llama3.1:8b,Reggie Miller
5605,Reggie Miller,Devin Booker,llama3.1:8b,Reggie Miller
5606,Reggie Miller,Ja Morant,llama3.1:8b,Reggie Miller
5607,Reggie Miller,Shai Gilgeous-Alexander,llama3.1:8b,Reggie Miller
5608,Reggie Miller,Trae Young,llama3.1:8b,Reggie Miller
5609,Reggie Miller,Donovan Mitchell,llama3.1:8b,Donovan Mitchell
5610,Reggie Miller,Anthony Edwards,llama3.1:8b,Reggie Miller
5611,Reggie Miller,DeMar DeRozan,llama3.1:8b,Reggie Miller
5612,Reggie Miller,Klay Thompson,llama3.1:8b,Reggie Miller
5613,Reggie Miller,Draymond Green,llama3.1:8b,Reggie Miller
5614,Reggie Miller,Rudy Gobert,llama3.1:8b,Reggie Miller
5615,Reggie Miller,Bam Adebayo,llama3.1:8b,Reggie Miller
5616,Reggie Miller,Pascal Siakam,llama3.1:8b,Reggie Miller
5617,Reggie Miller,Jrue Holiday,llama3.1:8b,Reggie Miller
5618,Reggie Miller,Jaylen Brown,llama3.1:8b,Reggie Miller
5619,Reggie Miller,Paul George,llama3.1:8b,Reggie Miller
5620,Reggie Miller,Artis Gilmore,llama3.1:8b,Reggie Miller
5621,Reggie Miller,Sidney Moncrief,llama3.1:8b,Reggie Miller
5622,Reggie Miller,Jack Sikma,llama3.1:8b,Reggie Miller
5623,Reggie Miller,World B. Free,llama3.1:8b,Reggie Miller
5624,Reggie Miller,Connie Hawkins,llama3.1:8b,Reggie Miller
5625,Reggie Miller,Spencer Haywood,llama3.1:8b,Reggie Miller
5626,Reggie Miller,Marques Johnson,llama3.1:8b,Reggie Miller
5627,Reggie Miller,Tom Heinsohn,llama3.1:8b,Reggie Miller
5628,Reggie Miller,Gail Goodrich,llama3.1:8b,Reggie Miller
5629,Reggie Miller,Paul Westphal,llama3.1:8b,Reggie Miller
5630,Reggie Miller,Marc Gasol,llama3.1:8b,Reggie Miller
5631,Reggie Miller,Al Horford,llama3.1:8b,Reggie Miller
5632,Reggie Miller,Kyle Lowry,llama3.1:8b,Reggie Miller
5633,Reggie Miller,John Wall,llama3.1:8b,Reggie Miller
5634,Reggie Miller,Gilbert Arenas,llama3.1:8b,Reggie Miller
5635,Reggie Miller,Baron Davis,llama3.1:8b,Reggie Miller
5636,Reggie Miller,Amar'e Stoudemire,llama3.1:8b,Reggie Miller
5637,Reggie Miller,Shawn Marion,llama3.1:8b,Reggie Miller
5638,Reggie Miller,Lamar Odom,llama3.1:8b,Reggie Miller
5639,Reggie Miller,Andre Iguodala,llama3.1:8b,Reggie Miller
5640,Earl Monroe,Steve Nash,llama3.1:8b,Steve Nash
5641,Earl Monroe,Dirk Nowitzki,llama3.1:8b,Dirk Nowitzki
5642,Earl Monroe,Hakeem Olajuwon,llama3.1:8b,Hakeem Olajuwon
5643,Earl Monroe,Shaquille O'Neal,llama3.1:8b,Earl Monroe
5644,Earl Monroe,Robert Parish,llama3.1:8b,Earl Monroe
5645,Earl Monroe,Chris Paul,llama3.1:8b,Chris Paul
5646,Earl Monroe,Gary Payton,llama3.1:8b,Earl Monroe
5647,Earl Monroe,Bob Pettit,llama3.1:8b,Earl Monroe
5648,Earl Monroe,Paul Pierce,llama3.1:8b,Earl Monroe
5649,Earl Monroe,Scottie Pippen,llama3.1:8b,Scottie Pippen
5650,Earl Monroe,Willis Reed,llama3.1:8b,Earl Monroe
5651,Earl Monroe,Oscar Robertson,llama3.1:8b,Oscar Robertson
5652,Earl Monroe,David Robinson,llama3.1:8b,Earl Monroe
5653,Earl Monroe,Dennis Rodman,llama3.1:8b,Earl Monroe
5654,Earl Monroe,Bill Russell,llama3.1:8b,Bill Russell
5655,Earl Monroe,Dolph Schayes,llama3.1:8b,Earl Monroe
5656,Earl Monroe,Bill Sharman,llama3.1:8b,Earl Monroe
5657,Earl Monroe,John Stockton,llama3.1:8b,John Stockton
5658,Earl Monroe,Isiah Thomas,llama3.1:8b,Earl Monroe
5659,Earl Monroe,Nate Thurmond,llama3.1:8b,Earl Monroe
5660,Earl Monroe,Wes Unseld,llama3.1:8b,Earl Monroe
5661,Earl Monroe,Dwyane Wade,llama3.1:8b,Dwyane Wade
5662,Earl Monroe,Bill Walton,llama3.1:8b,Earl Monroe
5663,Earl Monroe,Jerry West,llama3.1:8b,Jerry West
5664,Earl Monroe,Russell Westbrook,llama3.1:8b,Earl Monroe
5665,Earl Monroe,Lenny Wilkens,llama3.1:8b,Earl Monroe
5666,Earl Monroe,Dominique Wilkins,llama3.1:8b,Earl Monroe
5667,Earl Monroe,James Worthy,llama3.1:8b,Earl Monroe
5668,Earl Monroe,Chris Bosh,llama3.1:8b,Earl Monroe
5669,Earl Monroe,Dwight Howard,llama3.1:8b,Earl Monroe
5670,Earl Monroe,Yao Ming,llama3.1:8b,Earl Monroe
5671,Earl Monroe,Tracy McGrady,llama3.1:8b,Earl Monroe
5672,Earl Monroe,Vince Carter,llama3.1:8b,Vince Carter
5673,Earl Monroe,Alonzo Mourning,llama3.1:8b,Earl Monroe
5674,Earl Monroe,Dikembe Mutombo,llama3.1:8b,Earl Monroe
5675,Earl Monroe,Grant Hill,llama3.1:8b,Earl Monroe
5676,Earl Monroe,LaMarcus Aldridge,llama3.1:8b,Earl Monroe
5677,Earl Monroe,Alex English,llama3.1:8b,Earl Monroe
5678,Earl Monroe,Adrian Dantley,llama3.1:8b,Earl Monroe
5679,Earl Monroe,Bob Lanier,llama3.1:8b,Earl Monroe
5680,Earl Monroe,Bernard King,llama3.1:8b,Earl Monroe
5681,Earl Monroe,Tony Parker,llama3.1:8b,Earl Monroe
5682,Earl Monroe,Manu Ginobili,llama3.1:8b,Earl Monroe
5683,Earl Monroe,Pau Gasol,llama3.1:8b,Earl Monroe
5684,Earl Monroe,Ben Wallace,llama3.1:8b,Earl Monroe
5685,Earl Monroe,Chauncey Billups,llama3.1:8b,Chauncey Billups
5686,Earl Monroe,Dennis Johnson,llama3.1:8b,Earl Monroe
5687,Earl Monroe,Joe Dumars,llama3.1:8b,Earl Monroe
5688,Earl Monroe,Penny Hardaway,llama3.1:8b,Earl Monroe
5689,Earl Monroe,Tim Hardaway,llama3.1:8b,Earl Monroe
5690,Earl Monroe,Mitch Richmond,llama3.1:8b,Earl Monroe
5691,Earl Monroe,Chris Mullin,llama3.1:8b,Earl Monroe
5692,Earl Monroe,Chris Webber,llama3.1:8b,Earl Monroe
5693,Earl Monroe,Shawn Kemp,llama3.1:8b,Earl Monroe
5694,Earl Monroe,Rasheed Wallace,llama3.1:8b,Earl Monroe
5695,Earl Monroe,Nikola Jokic,llama3.1:8b,Nikola Jokic
5696,Earl Monroe,Luka Doncic,llama3.1:8b,Luka Doncic
5697,Earl Monroe,Joel Embiid,llama3.1:8b,Earl Monroe
5698,Earl Monroe,Jayson Tatum,llama3.1:8b,Jayson Tatum
5699,Earl Monroe,Jimmy Butler,llama3.1:8b,Jimmy Butler
5700,Earl Monroe,Kyrie Irving,llama3.1:8b,Kyrie Irving
5701,Earl Monroe,Devin Booker,llama3.1:8b,Earl Monroe
5702,Earl Monroe,Ja Morant,llama3.1:8b,Earl Monroe
5703,Earl Monroe,Shai Gilgeous-Alexander,llama3.1:8b,Earl Monroe
5704,Earl Monroe,Trae Young,llama3.1:8b,Earl Monroe
5705,Earl Monroe,Donovan Mitchell,llama3.1:8b,Donovan Mitchell
5706,Earl Monroe,Anthony Edwards,llama3.1:8b,Earl Monroe
5707,Earl Monroe,DeMar DeRozan,llama3.1:8b,Earl Monroe
5708,Earl Monroe,Klay Thompson,llama3.1:8b,Klay Thompson
5709,Earl Monroe,Draymond Green,llama3.1:8b,Earl Monroe
5710,Earl Monroe,Rudy Gobert,llama3.1:8b,Earl Monroe
5711,Earl Monroe,Bam Adebayo,llama3.1:8b,Earl Monroe
5712,Earl Monroe,Pascal Siakam,llama3.1:8b,Earl Monroe
5713,Earl Monroe,Jrue Holiday,llama3.1:8b,Earl Monroe
5714,Earl Monroe,Jaylen Brown,llama3.1:8b,Earl Monroe
5715,Earl Monroe,Paul George,llama3.1:8b,Paul George
5716,Earl Monroe,Artis Gilmore,llama3.1:8b,Earl Monroe
5717,Earl Monroe,Sidney Moncrief,llama3.1:8b,Earl Monroe
5718,Earl Monroe,Jack Sikma,llama3.1:8b,Earl Monroe
5719,Earl Monroe,World B. Free,llama3.1:8b,Earl Monroe
5720,Earl Monroe,Connie Hawkins,llama3.1:8b,Earl Monroe
5721,Earl Monroe,Spencer Haywood,llama3.1:8b,Earl Monroe
5722,Earl Monroe,Marques Johnson,llama3.1:8b,Earl Monroe
5723,Earl Monroe,Tom Heinsohn,llama3.1:8b,Earl Monroe
5724,Earl Monroe,Gail Goodrich,llama3.1:8b,Earl Monroe
5725,Earl Monroe,Paul Westphal,llama3.1:8b,Earl Monroe
5726,Earl Monroe,Marc Gasol,llama3.1:8b,Earl Monroe
5727,Earl Monroe,Al Horford,llama3.1:8b,Earl Monroe
5728,Earl Monroe,Kyle Lowry,llama3.1:8b,Earl Monroe
5729,Earl Monroe,John Wall,llama3.1:8b,Earl Monroe
5730,Earl Monroe,Gilbert Arenas,llama3.1:8b,Earl Monroe
5731,Earl Monroe,Baron Davis,llama3.1:8b,Earl Monroe
5732,Earl Monroe,Amar'e Stoudemire,llama3.1:8b,Earl Monroe
5733,Earl Monroe,Shawn Marion,llama3.1:8b,Earl Monroe
5734,Earl Monroe,Lamar Odom,llama3.1:8b,Earl Monroe
5735,Earl Monroe,Andre Iguodala,llama3.1:8b,Andre Iguodala
5736,Steve Nash,Dirk Nowitzki,llama3.1:8b,Dirk Nowitzki
5737,Steve Nash,Hakeem Olajuwon,llama3.1:8b,Hakeem Olajuwon
5738,Steve Nash,Shaquille O'Neal,llama3.1:8b,Steve Nash
5739,Steve Nash,Robert Parish,llama3.1:8b,Steve Nash
5740,Steve Nash,Chris Paul,llama3.1:8b,Chris Paul
5741,Steve Nash,Gary Payton,llama3.1:8b,Steve Nash
5742,Steve Nash,Bob Pettit,llama3.1:8b,Bob Pettit
5743,Steve Nash,Paul Pierce,llama3.1:8b,Steve Nash
5744,Steve Nash,Scottie Pippen,llama3.1:8b,Scottie Pippen
5745,Steve Nash,Willis Reed,llama3.1:8b,Steve Nash
5746,Steve Nash,Oscar Robertson,llama3.1:8b,Oscar Robertson
5747,Steve Nash,David Robinson,llama3.1:8b,David Robinson
5748,Steve Nash,Dennis Rodman,llama3.1:8b,Steve Nash
5749,Steve Nash,Bill Russell,llama3.1:8b,Bill Russell
5750,Steve Nash,Dolph Schayes,llama3.1:8b,Steve Nash
5751,Steve Nash,Bill Sharman,llama3.1:8b,Steve Nash
5752,Steve Nash,John Stockton,llama3.1:8b,Steve Nash
5753,Steve Nash,Isiah Thomas,llama3.1:8b,Steve Nash
5754,Steve Nash,Nate Thurmond,llama3.1:8b,Steve Nash
5755,Steve Nash,Wes Unseld,llama3.1:8b,Steve Nash
5756,Steve Nash,Dwyane Wade,llama3.1:8b,Dwyane Wade
5757,Steve Nash,Bill Walton,llama3.1:8b,Steve Nash
5758,Steve Nash,Jerry West,llama3.1:8b,Jerry West
5759,Steve Nash,Russell Westbrook,llama3.1:8b,Russell Westbrook
5760,Steve Nash,Lenny Wilkens,llama3.1:8b,Steve Nash
5761,Steve Nash,Dominique Wilkins,llama3.1:8b,Steve Nash
5762,Steve Nash,James Worthy,llama3.1:8b,Steve Nash
5763,Steve Nash,Chris Bosh,llama3.1:8b,Steve Nash
5764,Steve Nash,Dwight Howard,llama3.1:8b,Steve Nash
5765,Steve Nash,Yao Ming,llama3.1:8b,Steve Nash
5766,Steve Nash,Tracy McGrady,llama3.1:8b,Steve Nash
5767,Steve Nash,Vince Carter,llama3.1:8b,Vince Carter
5768,Steve Nash,Alonzo Mourning,llama3.1:8b,Steve Nash
5769,Steve Nash,Dikembe Mutombo,llama3.1:8b,Steve Nash
5770,Steve Nash,Grant Hill,llama3.1:8b,Steve Nash
5771,Steve Nash,LaMarcus Aldridge,llama3.1:8b,Steve Nash
5772,Steve Nash,Alex English,llama3.1:8b,Steve Nash
5773,Steve Nash,Adrian Dantley,llama3.1:8b,Steve Nash
5774,Steve Nash,Bob Lanier,llama3.1:8b,Steve Nash
5775,Steve Nash,Bernard King,llama3.1:8b,Steve Nash
5776,Steve Nash,Tony Parker,llama3.1:8b,Steve Nash
5777,Steve Nash,Manu Ginobili,llama3.1:8b,Steve Nash
5778,Steve Nash,Pau Gasol,llama3.1:8b,Steve Nash
5779,Steve Nash,Ben Wallace,llama3.1:8b,Steve Nash
5780,Steve Nash,Chauncey Billups,llama3.1:8b,Steve Nash
5781,Steve Nash,Dennis Johnson,llama3.1:8b,Steve Nash
5782,Steve Nash,Joe Dumars,llama3.1:8b,Steve Nash
5783,Steve Nash,Penny Hardaway,llama3.1:8b,Steve Nash
5784,Steve Nash,Tim Hardaway,llama3.1:8b,Steve Nash
5785,Steve Nash,Mitch Richmond,llama3.1:8b,Steve Nash
5786,Steve Nash,Chris Mullin,llama3.1:8b,Steve Nash
5787,Steve Nash,Chris Webber,llama3.1:8b,Steve Nash
5788,Steve Nash,Shawn Kemp,llama3.1:8b,Steve Nash
5789,Steve Nash,Rasheed Wallace,llama3.1:8b,Steve Nash
5790,Steve Nash,Nikola Jokic,llama3.1:8b,Nikola Jokic
5791,Steve Nash,Luka Doncic,llama3.1:8b,Luka Doncic
5792,Steve Nash,Joel Embiid,llama3.1:8b,Joel Embiid
5793,Steve Nash,Jayson Tatum,llama3.1:8b,Jayson Tatum
5794,Steve Nash,Jimmy Butler,llama3.1:8b,Jimmy Butler
5795,Steve Nash,Kyrie Irving,llama3.1:8b,Kyrie Irving
5796,Steve Nash,Devin Booker,llama3.1:8b,Steve Nash
5797,Steve Nash,Ja Morant,llama3.1:8b,Ja Morant
5798,Steve Nash,Shai Gilgeous-Alexander,llama3.1:8b,Shai Gilgeous-Alexander
5799,Steve Nash,Trae Young,llama3.1:8b,Steve Nash
5800,Steve Nash,Donovan Mitchell,llama3.1:8b,Donovan Mitchell
5801,Steve Nash,Anthony Edwards,llama3.1:8b,Steve Nash
5802,Steve Nash,DeMar DeRozan,llama3.1:8b,Steve Nash
5803,Steve Nash,Klay Thompson,llama3.1:8b,Steve Nash
5804,Steve Nash,Draymond Green,llama3.1:8b,Steve Nash
5805,Steve Nash,Rudy Gobert,llama3.1:8b,Steve Nash
5806,Steve Nash,Bam Adebayo,llama3.1:8b,Steve Nash
5807,Steve Nash,Pascal Siakam,llama3.1:8b,Steve Nash
5808,Steve Nash,Jrue Holiday,llama3.1:8b,Steve Nash
5809,Steve Nash,Jaylen Brown,llama3.1:8b,Jaylen Brown
5810,Steve Nash,Paul George,llama3.1:8b,Steve Nash
5811,Steve Nash,Artis Gilmore,llama3.1:8b,Steve Nash
5812,Steve Nash,Sidney Moncrief,llama3.1:8b,Steve Nash
5813,Steve Nash,Jack Sikma,llama3.1:8b,Steve Nash
5814,Steve Nash,World B. Free,llama3.1:8b,Steve Nash
5815,Steve Nash,Connie Hawkins,llama3.1:8b,Steve Nash
5816,Steve Nash,Spencer Haywood,llama3.1:8b,Steve Nash
5817,Steve Nash,Marques Johnson,llama3.1:8b,Steve Nash
5818,Steve Nash,Tom Heinsohn,llama3.1:8b,Steve Nash
5819,Steve Nash,Gail Goodrich,llama3.1:8b,Steve Nash
